TERYT,Rok,Frekwencja,MalTys,BudzM,BezPro,WspFem,WspObc,AptOs,PowUzM,BibM,WspSko,PodTys,OsbKM,WspX,WspY
100104,1,49.79166667,7.1,34852.75,7.3,101,62.7,2213,98.9,1475,98.29,65,35,19.30059064,51.23882027
100105,1,42.50948167,5.7,2178.94,8.7,105,67.3,0,83.3,4046,98.1,44,34,19.23650795,51.34184491
100106,1,47.90016799,5.6,2277.99,5.7,99,67.5,2663,81.5,2663,96.61,58,53,18.96464872,51.31889178
100107,1,46.63366337,6.1,3224.05,8.3,104,62.3,2563,84.1,1923,99.16,58,60,19.12448768,51.32675717
100108,1,46.76625082,5.8,2307.16,10.7,105,60.3,3045,67.4,3806,99.89,56,91,19.20525972,51.45557412
100201,1,53.35146296,6,2133.67,10,114,50,1962,56.4,7848,103.28,104,1402,19.37606863,52.22579161
100202,1,42.23155369,4.2,1827.07,8,99,67.6,0,84.1,6076,101.1,50,48,19.59666381,52.1746571
100203,1,35.96597813,7.1,2344.47,14.3,104,73.7,2039,67.2,2039,97.24,51,44,19.08659487,52.30566728
100204,1,37.67510776,5.2,2363.81,14.1,105,59.8,4492,63.5,4492,91.5,57,95,19.1707907,52.23686512
100205,1,39.66620306,5.2,1980.9,12.3,100,65.8,4369,81.9,1456,87.41,52,42,19.44283669,52.16430486
100206,1,42.52015527,5.3,1967.8,12.2,101,59.7,0,77.5,1403,94.77,65,69,19.32891052,52.22146941
100207,1,35.0321623,4.6,2235.48,18.1,95,61.4,0,62.8,2548,79.29,45,46,19.27386332,52.34265723
100208,1,37.18030691,5.9,2175.19,18.4,108,60.2,0,62,1268,117.24,45,53,19.20081572,52.30529932
100209,1,42.46085011,6.9,1920.32,9,102,66.2,0,91.2,1352,100,48,40,19.52315172,52.26518593
100210,1,40.95295537,6.4,2010.19,12.8,101,64.8,4141,77.5,1380,96.74,66,46,19.40706278,52.3108521
100211,1,43.14064634,5.9,1865.09,9.8,107,56.4,3211,57,2568,98.34,84,168,19.66678021,52.23572487
100301,1,42.78797146,7.9,2072.83,7.3,101,61.5,4898,75.5,4898,92.66,65,53,19.17437857,51.52190162
100302,1,51.45854103,5.6,1828.78,7.7,108,52.7,2373,67.9,4747,101.45,97,196,19.1138734,51.61334793
100303,1,43.06182532,3.7,2401.36,7.5,102,63.2,3222,81.9,1611,100.48,52,54,19.02925065,51.50583949
100304,1,41.16275455,5.6,2026.76,8.5,103,69.4,2625,79.6,1969,91.12,63,44,18.94936526,51.41445698
100305,1,44.51170299,7.8,1987.38,3.4,94,65,3118,79.2,1559,96.41,79,38,19.12964936,51.71630702
100401,1,52.42978858,6.6,2323.55,10.9,113,55,2555,52.4,5109,108.46,119,1713,19.1976915,52.05533101
100402,1,34.0870063,6.8,1844.22,12.3,104,65.8,0,80.2,2065,90.36,51,51,19.15070446,52.160714
100403,1,38.18681319,5.7,1733.44,7.1,103,73,4529,97.6,4529,86.28,33,50,19.32261205,52.06495114
100404,1,36.83905828,5.3,1877.03,9.6,98,64.1,2121,86,1591,103.35,44,41,19.00525666,52.14405197
100405,1,41.66776273,6.3,1739.12,7.6,103,67.1,0,95,8509,97.29,41,57,19.14374683,52.06482921
100406,1,41.86580004,4.7,1840.64,6.5,103,64.3,3245,85.6,6490,99.47,44,49,19.46631115,52.06205593
100407,1,41.7702334,5.6,2151.53,12.6,101,66.3,4033,83.2,2017,106.08,66,43,18.94134152,52.04776826
100408,1,35.73919107,7.1,2017.18,9.3,101,61.8,3466,89.6,3466,90.64,46,57,19.28262714,52.1397719
100501,1,55.10920437,6.8,2117.04,6.5,113,49.7,2138,66.1,4988,107.57,101,1278,19.9393412,52.10460124
100502,1,41.04322527,5.7,1838.06,7.4,100,66.5,2968,77.1,5936,105.51,44,36,19.64825368,52.07940968
100503,1,45.83831143,5,1787.91,4.8,97,75.5,3170,111.4,3170,89.16,42,44,19.91415064,52.19336446
100504,1,44.45331205,6.6,1857.56,6.4,107,62.5,4624,92.7,4624,106.97,57,54,19.80528391,52.02423972
100505,1,43.21274477,8.4,2016.59,5.6,102,67.4,1793,85.8,3586,120.9,51,47,19.86878777,52.2624162
100506,1,51.27272727,7.2,1750.62,4.3,101,72.7,0,102.4,2317,95.44,34,49,20.01545925,52.20305849
100507,1,46.65632541,7.2,2058.49,5,104,70.5,0,100.7,3703,91.4,63,56,19.9051173,52.09708947
100508,1,38.02790698,7.7,1888.82,6.9,104,67.7,2297,89,6892,80.11,42,64,19.92422393,51.98878169
100509,1,47.01855996,6.6,1798.98,5.3,107,60.2,4771,88.9,2386,100.77,53,92,20.06025108,52.07919459
100510,1,47.09302326,4.8,1845.58,5.9,105,72.7,2022,104.6,6067,99.74,56,47,19.78320459,52.1676341
100602,1,58.9557805,6,2512.45,6.3,109,53.4,2997,84.6,3995,100,105,514,19.6502316,51.71917174
100603,1,52.51897861,5.5,2490.22,4.6,104,56.5,5598,94.1,2799,85.93,84,81,19.64548701,51.6671499
100607,1,56.00405247,6.7,1854.79,11.1,110,54.2,2876,74,7669,98.75,98,146,19.83120354,51.72629283
100608,1,59.49105915,4.1,2662.8,5.1,107,54.3,0,97.4,3955,69.03,106,73,19.62828257,51.81180967
100610,1,57.77871384,0,0,0,0,0,0,0,0,0,0,0,19.50203941,51.66150368
100611,1,50.27692308,5.2,2703.18,5.8,108,57.7,2912,82.1,2912,100.4,118,90,19.53990109,51.58008733
100701,1,40.14352047,6.7,2146.14,17.5,101,78.8,5952,72.1,2976,102.78,36,52,20.30088019,51.29661134
100702,1,53.70852678,6.5,1900.88,15,103,63.1,5538,74.7,11076,99,62,94,20.42588242,51.45750665
100703,1,44.9507061,6.2,2053.62,9.5,98,69.5,4754,83.5,1585,94.97,54,38,19.99207016,51.3887482
100704,1,53.89891953,8.2,2048.62,11.6,103,55.1,2533,70.2,4433,99.29,73,186,20.30206012,51.39862275
100705,1,49.75721223,6.2,2479.94,10.8,99,71.6,4434,84.5,0,108.15,48,54,20.10009773,51.30899024
100706,1,52.05230657,7.1,2150.51,10.4,97,73.4,0,82.3,1637,104.33,64,23,20.3555299,51.52647567
100707,1,50.59595785,6.6,3312.03,12,100,71.4,0,83.2,1836,98.23,41,57,20.14387669,51.4007472
100708,1,42.08860759,6.7,2851.94,16,100,73.8,3091,77.4,2060,92.32,41,44,20.14208038,51.23730717
100801,1,55.62097389,5.1,1726.8,6.9,115,52,2515,67.5,8804,102.23,100,646,19.31414708,51.75542709
100802,1,58.73029458,5.1,1632.94,6.7,117,55.2,1940,54.3,6984,98.54,122,2117,19.36403687,51.65936806
100803,1,47.6033553,5.8,2314.22,6.8,100,62,4223,74.9,4223,87.45,78,42,19.37471214,51.56378903
100804,1,53.5813437,5.9,2064.9,5.3,105,55.1,7077,91.7,3539,75.27,95,74,19.24772227,51.62504894
100805,1,57.41635047,5.7,2498.61,5.4,111,53.5,3611,89,7222,94.74,155,529,19.40731925,51.67753137
100806,1,47.26756565,6.5,1966.92,6.5,102,61.4,3617,78.7,7233,86.29,82,54,19.16214184,51.77440027
100807,1,57.7203446,4.4,2284.01,5.3,104,58.6,0,85.7,1181,106.13,110,67,19.32287298,51.66673207
100901,1,43.97631298,7.8,1995.74,5.7,100,60.2,6463,80.9,1847,100.81,89,107,18.85040665,51.11644043
100902,1,40.77204846,6.1,1953.24,7.3,99,69.4,4292,94.7,1431,98.25,58,48,18.96507179,51.24518771
100903,1,40.85886489,5.6,1870.77,6,101,65.3,4958,76,1653,94.64,45,37,19.15980154,51.05308936
100904,1,44.16456759,7.1,1800.85,7.2,102,56.9,2900,77.9,2900,99.59,96,102,19.01698744,51.11939095
100905,1,42.6073132,6.2,4006.4,10.6,103,74.7,4814,87.2,1204,96.39,50,56,19.0683169,51.22362311
100906,1,37.68628442,4.7,2086.87,6.8,100,67.5,1664,88.3,1248,100.25,46,51,18.87139582,51.21022339
100907,1,40.16897081,6.5,1946.75,6.2,103,63.4,4856,78.1,2428,100,38,62,19.17474397,51.13615477
100908,1,45.58510638,4.8,2098.94,7.6,102,62.7,4700,79.1,4700,97.91,42,57,19.18706911,51.19564232
101001,1,38.69253255,8.2,2076.43,7.7,105,72.6,0,73.1,1483,106.69,30,31,19.97008361,51.2697894
101002,1,48.59725686,4.4,2328.57,2.9,110,65.5,4051,94.4,4051,103.57,79,56,19.66591621,51.59247298
101003,1,42.10370808,8,1936.4,6.1,102,63.7,4325,77.7,2162,94.83,43,85,19.61839034,51.20731396
101004,1,46.46934461,6.3,2274.18,5,103,64.2,6072,89.5,2024,96.13,62,48,19.53817895,51.47568483
101005,1,37.81026862,5.7,2286.2,7.6,100,75.9,0,71.8,1827,101.79,33,34,19.76919504,51.1996674
101006,1,50.79349136,7.1,1920.06,6.4,107,61.5,6417,81.3,3208,96.33,51,115,19.68365449,51.50489102
101007,1,44.3438914,6.8,2233.83,7.1,97,69.6,3616,83.1,3616,99.61,55,41,19.87232871,51.19053774
101008,1,41.01244101,6.4,1949.62,6.7,106,64.1,6046,81.2,2015,103.45,37,74,19.67977191,51.29268459
101009,1,49.14421423,5.8,1843.48,7.4,103,61.4,3938,79.9,3150,92.62,68,84,19.8260656,51.35018184
101010,1,48.67601246,7,2044.7,5.8,102,66.8,5821,89.1,1940,98.17,48,68,19.55650238,51.35982624
101011,1,54.59686541,6.2,2454.98,5.2,103,61.2,7587,84.1,2529,101.77,61,50,19.84410976,51.48743689
101101,1,44.52652787,6,2158.83,8.4,95,64.2,3686,79.3,1229,121.79,62,32,19.10126348,51.88751751
101102,1,42.44067797,4.6,2408.56,9,104,66.5,3601,86,1200,96.22,73,28,18.74085371,51.81009856
101103,1,45.34362934,6,2040.16,8.7,107,56.1,3169,73.3,1980,100.79,104,71,18.90707183,51.88902235
101104,1,47.12530713,5.7,2806.7,9.6,104,64.4,3611,75,1806,104.21,81,56,18.79070864,52.00492832
101105,1,35.62880126,7.8,2186.54,8.9,102,67.5,6293,79.5,3147,95.02,64,45,18.99854862,51.97581082
101106,1,44.41149635,6.5,2437.3,8.1,97,69.7,5260,83.7,1315,95.89,55,36,18.89545723,51.78548896
101201,1,50.5336206,6.2,2240.29,11.9,110,56.4,2231,65.1,9815,101.3,87,954,19.43968528,51.0746565
101202,1,43.93045638,6.5,2155.06,13.1,103,62.2,4216,85.2,4216,88.53,66,83,19.41332643,51.14527919
101203,1,38.89305816,6.9,1912.63,10.6,98,64.2,6558,70.4,1093,93.95,69,57,19.49584631,50.95347993
101204,1,47.02864472,6.2,1858.04,11.3,104,62.2,2954,71.1,1969,95.41,48,95,19.52025296,51.15551646
101205,1,46.8697479,7.9,2315.56,14.2,102,62.2,2036,76.9,3054,103.29,54,63,19.4710232,51.22424558
101206,1,35.39548023,6.7,2035.84,10.2,100,63.7,0,84.4,4445,95.44,67,44,19.61902091,51.02326803
101207,1,37.76790382,7.1,1924.73,11.8,105,66.6,0,79.3,4725,111.07,48,45,19.61464567,51.09985564
101208,1,41.18329466,6.9,2096.52,9.8,105,66.4,4428,88,1107,96.4,53,70,19.31658096,51.14546414
101209,1,33.55023425,5.7,2128.84,11.4,91,63.4,4911,83.9,2456,94.19,52,59,19.30701943,51.07493472
101210,1,37.9455515,8.6,1926.97,12.3,102,68.7,4296,77,4296,86.56,38,37,19.76701053,51.1082847
101211,1,40.72933549,7.9,2424.29,15.9,102,65.2,1885,73.5,3770,90.91,98,40,19.96087485,51.07848094
101212,1,42.9022082,6.6,2018.24,11.8,103,60.1,0,83.8,2784,95.57,78,65,19.44805553,51.04388809
101213,1,35.62437059,7.2,1957.46,8.7,98,68.8,4881,84.4,1627,98.85,49,40,19.77968915,51.01199471
101214,1,34.91961415,5.9,2120.95,12.6,96,71.4,2797,70.6,1865,96.66,38,28,19.69091465,50.92189247
101301,1,54.8838473,7.2,2337.68,6,108,47.8,2207,63.8,8828,122.07,128,1274,20.25238521,51.76121608
101302,1,44.16711302,6.5,2028.54,5.4,100,66,5753,73.8,11506,100.49,56,55,20.4750846,51.81762487
101303,1,41.66921431,6.3,2038.64,6.8,99,67.4,0,76.2,2011,101.71,47,43,20.34816859,51.6949525
101304,1,41.26555706,5.7,1791.59,4.9,102,66,0,77.6,2155,69.07,64,53,20.23422618,51.78331622
101305,1,46.69421488,3.3,2162.51,3.7,96,79.6,0,82.9,1830,102.68,55,39,20.39972419,51.74644188
101306,1,38.85542169,6,1833.42,4,94,71.9,0,85.1,2828,100.5,36,47,20.55231965,51.71052694
101401,1,57.35611123,6.4,1901.43,9.9,111,51,2429,64.3,4857,104.06,99,853,18.74113367,51.59767776
101402,1,44.50033535,7,2137.72,9.2,101,64.5,4991,87,4991,95.33,56,74,18.44817078,51.63767931
101403,1,44.13257689,5.3,2384.25,9.5,99,74.9,4420,93,1473,103.58,54,41,18.45612783,51.50376228
101404,1,45.64691657,5.8,2039.67,7.2,100,68.5,3161,90.5,2107,92.58,59,49,18.62210393,51.49627379
101405,1,42.71758437,5.4,2068.22,12.5,99,64.6,5658,74.2,1132,91.79,64,47,18.77653808,51.44721609
101406,1,36.38801967,5.8,2216.32,9.1,99,73.3,5766,97.2,1442,100.21,38,47,18.50637342,51.7910693
101407,1,39.40536013,5.8,2094.87,7.8,102,73.4,3035,92.6,1518,100.91,44,32,18.42104752,51.42814111
101408,1,46.18330692,5.8,2013.13,9.5,95,62.6,9845,89.3,1641,81.21,61,54,18.7562236,51.58364043
101409,1,46.06392005,5.2,2823.37,11.5,108,68.4,4344,81.6,1448,105.62,55,51,18.65887429,51.72229991
101410,1,41.32736156,6.7,2064.86,9,102,67.1,6196,94.5,3098,93.21,45,55,18.58749116,51.59740554
101411,1,43.50369988,7.4,1978.96,9.1,102,65.8,1848,78.2,1056,105.92,73,63,18.61324511,51.40956192
101501,1,47.1419791,6.9,1954.16,4.1,104,62.3,4036,80,2018,102.17,58,36,20.17708606,52.08074047
101502,1,62.75041736,4.6,1851.1,3.4,101,73.6,2985,97.2,1194,100.47,53,54,20.08647699,51.79790053
101503,1,48.62914863,5.9,1995.34,2.8,99,73.9,0,92.1,2686,107.92,58,61,20.04686329,51.89170076
101504,1,42.36734694,5.6,1970.67,3.8,102,68.7,3019,76.8,1510,98.39,59,35,20.4170359,51.8965368
101505,1,45.26315789,5.7,1897.13,3.7,106,66.4,0,88.8,3335,98.16,56,78,19.94222206,51.90395755
101506,1,46.45435244,5.5,2126.48,3.5,100,67.9,5976,87.4,1992,108.77,44,72,20.01825276,51.95452795
101507,1,43.68036881,5.2,2049.07,5.9,100,71.8,0,71.4,3286,96.52,49,32,20.24948399,51.88606587
101508,1,44.35812061,5.5,1961.75,5.7,102,67.2,0,79.9,1350,85.25,65,51,20.15809398,51.95090791
101509,1,47.83642416,7.4,2017.96,4.3,102,69.7,0,85,2642,99.44,53,64,19.96714775,51.86018393
101601,1,55.01941515,6.5,1874.9,10.5,114,55.1,2007,58.1,13246,104.46,83,1604,20.02027059,51.52369757
101602,1,48.39755131,5.6,1977.65,6.9,102,68.3,3509,94.7,3509,99.59,54,61,19.77430543,51.58359414
101603,1,48.52531998,7.7,2022.77,15.4,102,63.1,2166,76.2,2166,130.94,71,72,19.97477335,51.68171507
101604,1,43.71243087,7.9,2111.47,8.5,98,62.6,0,76.8,5094,106.52,53,40,20.18898806,51.65702388
101605,1,52.79329609,4.4,2379.62,11,108,65.9,3837,75.5,3837,101.12,71,39,20.19853559,51.5336299
101606,1,49.4900605,6.3,1943.25,10.8,100,61.1,3814,72.6,3814,88.32,57,58,20.05756822,51.6036006
101607,1,50.6686168,6.5,1961.07,6.5,105,62.5,2976,87.6,1984,94.83,70,66,19.79939431,51.6568396
101608,1,45.49098196,5.6,2490.49,8.2,93,70.4,4909,79.6,4909,99.73,40,45,20.3078754,51.60878919
101609,1,50.6447978,6.9,1819.09,9.5,104,58.7,0,90.2,1674,79.85,69,67,20.01192249,51.49724549
101610,1,50.87086145,5.2,2230.77,9.6,106,54.1,2588,71.5,1553,97.05,68,80,19.90977251,51.60848725
101611,1,46.84881603,5.4,2545.72,12.1,101,74.4,3448,67.6,3448,89.13,34,37,20.05137794,51.71533373
101701,1,42.25865209,7.6,1945.55,5.2,100,66.1,5513,100.7,1378,100.74,55,74,18.43000154,51.2653683
101702,1,42.35491071,6.3,1958,4.4,100,67.4,4559,89.2,2280,98.28,65,65,18.55307203,51.2835859
101703,1,45.22292994,7.8,2017.57,6.1,103,62.8,3870,86.7,1935,104.02,61,47,18.81598742,51.35770529
101704,1,46.95222405,5.3,2029.64,5.6,103,67.5,0,91.4,904,100.76,55,70,18.48240753,51.15955498
101705,1,50.52882073,5.2,2070.14,7.3,103,68.5,4798,84.7,2399,93.71,81,47,18.77674458,51.27533502
101706,1,39.5827689,6.8,2166.73,6.5,105,66.3,4665,85.8,1555,95.98,50,46,18.63266739,51.33333141
101707,1,49.83955074,6.4,2110.05,5.8,104,69.9,6462,99.9,3231,93.16,81,56,18.64769783,51.10994955
101708,1,46.38000735,7.6,2034.75,5,101,65,3405,92.8,1703,94.14,51,62,18.39684867,51.17042506
101709,1,52.80489152,5.3,1863.37,6.1,110,53.5,2336,70.5,4089,102.46,120,250,18.59235066,51.22457471
101710,1,40.34921237,6.1,1957.93,7.1,100,65.9,3335,92.3,2223,93.4,58,56,18.7201535,51.17255333
101801,1,43.20195539,5.8,1960.38,5.5,98,61.9,4134,94.2,1378,100.75,70,64,18.2140729,51.21477325
101802,1,42.12698413,7.2,2017.93,7.3,101,62.6,4002,90.1,2001,101.06,68,64,18.3161918,51.25249206
101803,1,42.09981363,6.5,2557.69,6.3,101,62.2,6146,93.1,1537,97.32,52,45,18.26717002,51.37752438
101804,1,43.94820296,5.6,2326.61,7.8,102,63.5,2343,84.8,2343,103.82,67,62,18.46949586,51.36157176
101805,1,40.04329004,8,2233.21,5.4,102,68.2,4184,106.1,1395,94.96,62,69,18.29410756,51.17629895
101806,1,42.53731343,5.2,2184.11,6.1,102,62.5,4907,101.4,1227,101.65,68,61,18.3450979,51.31595632
101807,1,52.86189393,8.1,2076.92,7.1,105,54,2818,81.3,2013,102.11,112,145,18.16314381,51.31502508
101901,1,55.76901721,6.4,1772.45,8.2,112,53.7,2207,62.5,7357,102.76,104,1797,18.95576178,51.59220878
101902,1,42.00546635,7,1954.02,6.3,101,63.7,3666,78.6,1466,95.66,71,48,18.96756813,51.70956403
101903,1,40.56428001,6.7,1942.45,7.4,93,60,0,76.6,2394,92.28,61,59,18.91382442,51.53391232
101904,1,45.87230112,5.4,1970.09,7.6,99,62.3,0,78.2,2858,92.79,68,102,18.91974301,51.62826467
102001,1,50.22558814,6.3,1748.89,13.1,111,55.9,3747,68.2,7495,112.42,124,755,19.72022925,51.96298313
102002,1,50.64129086,6.8,1997.53,11.2,116,53,3408,55.4,3408,104.22,83,1322,19.29111627,51.95774509
102003,1,57.70123111,5.9,1856.37,8.2,114,53.1,2644,59.1,6463,99.32,113,1374,19.39665442,51.85802623
102004,1,55.4776311,5.4,2456.27,8.4,109,52.4,2983,66.8,3836,99.31,119,231,19.25076142,51.82995196
102005,1,41.19151112,4.8,1724.43,9.3,100,68.3,4908,84.7,4908,64.02,55,47,19.66362298,51.99196041
102006,1,49.15837796,4.8,2325.79,10,102,63.4,2220,87.7,1332,100.66,58,70,19.3034876,51.99082325
102007,1,47.8823231,9.3,2069.09,10.4,94,58.8,2513,70.7,2513,82.45,66,48,19.2083903,51.9403789
102008,1,50.18020801,5.5,2416.71,8.9,104,56.3,4068,78,2034,90.16,85,77,19.60520675,51.90896595
102009,1,53.86728192,3,2148.4,7.1,103,60.8,3922,76.9,3922,88.28,92,59,19.4217922,51.92605838
102101,1,52.23455456,7.1,1786.86,9.8,110,48.6,2051,67.7,12303,108.71,118,570,19.74690557,51.80287674
102102,1,45.54810914,6.1,1727.55,7.3,107,65,0,81.8,2702,71.39,71,51,19.73389839,51.81258272
102103,1,48.88427608,6.2,2046.64,6.7,104,62.2,0,77,4647,95.67,71,46,19.78704936,51.90148218
102104,1,51.00671141,4.7,2171.59,6.6,97,63.9,1785,75.3,3569,98.02,63,56,19.9539834,51.78951767
102105,1,48.97368421,6.7,1899.99,6.6,101,59.3,2331,78.7,4662,101.35,67,71,19.87077248,51.82877823
106101,1,63.00186972,5.3,3090.37,5.8,120,52.8,2453,53.1,7686,100.05,125,2568,19.48025964,51.76649094
106201,1,58.434728,6.9,3080.8,6.8,112,52.3,1914,59.4,26158,99.76,94,1167,19.70571426,51.41487826
106301,1,59.0052074,6.6,2879.57,4.6,108,49.4,2575,64.4,6117,100.77,101,1488,20.1558736,51.95953748
120101,1,59.47435897,7.7,2179.21,4.6,110,53.4,1963,72.9,2454,103.81,104,986,20.43142949,49.96949774
120102,1,51.00822033,7.1,1889.38,3.5,103,59.8,6189,97.8,2321,88.6,55,142,20.40875127,49.98008199
120103,1,49.49454104,6.9,1984.6,3,103,60.3,6367,93.5,2122,96.92,41,59,20.42762779,50.08354157
120104,1,48.64995178,5.9,2214.56,4.4,100,67.2,0,91.9,2764,97.57,52,92,20.51120746,49.84813406
120105,1,49.46062567,8.2,2295.79,3.4,98,67.4,7613,88.8,1903,98.18,51,106,20.30484925,49.86377524
120106,1,56.42279669,5.8,2023.27,3.4,102,66.2,4342,96.3,4342,97.38,56,159,20.46914143,49.901068
120107,1,50.3948853,7.2,1940.78,5.5,102,63.2,10579,87.6,2116,98.78,41,123,20.53944951,50.02122015
120108,1,56.26471358,6,2274.66,3.3,105,65.8,0,101.3,1267,100,52,115,20.37313885,49.83438793
120109,1,58.70261612,7.7,2684.98,3.3,101,62.5,5015,95.3,2508,102.97,55,144,20.43001277,49.81014883
120201,1,47.30660821,5.6,1975.93,8,103,64.8,8368,88.8,2789,95.53,39,81,20.71008837,50.06055473
120202,1,54.69429978,7.2,1880.69,7.6,104,55.1,3232,80.7,3950,98.64,67,346,20.61253889,49.97612352
120203,1,51.88351203,5.3,2829.69,7.1,101,65.5,3086,92.5,2315,107.29,65,139,20.66343844,49.84265192
120204,1,54.92460393,7.1,1905.54,5.9,104,61.9,4648,89.7,2789,93.08,44,171,20.71593878,49.94557345
120205,1,50.55565677,8.8,2302.43,7.2,101,67.8,3711,86.4,1484,99.83,39,135,20.6170812,49.89288714
120206,1,53.37807606,6.7,2260.47,5,103,71.6,6136,94,3068,93.62,64,130,20.57618188,49.80571934
120207,1,41.04448743,7.1,1966.58,5.2,100,64.5,4914,95.7,1638,95.42,39,73,20.62637902,50.12460294
120301,1,51.4987182,7.5,1791.81,6.2,102,56.6,12732,83.2,1819,91.86,71,168,19.5415996,50.0639089
120302,1,53.45831558,8.9,1773.09,6.5,104,58.2,8873,89.7,1775,102.72,79,164,19.4236371,50.06041622
120303,1,56.904281,6.3,2209.18,7.3,109,52.7,3094,62,4500,98.69,94,623,19.39623887,50.13610556
120304,1,54.64361673,6,1784.59,5.4,105,50.5,3793,75.3,5689,98.08,69,399,19.32268207,50.09063802
120305,1,56.04504568,6.7,2606.69,6.2,106,56.1,3778,69,2428,97.86,87,323,19.48323724,50.17215581
120401,1,39.68048359,3.1,1832.24,7.6,101,64.2,2869,100.2,1435,93.19,28,80,20.88335808,50.27075605
120402,1,47.12970401,6.8,1877.6,11.4,102,55.4,2525,80.6,4040,97.05,59,173,21.02271084,50.17115901
120403,1,45.31088973,3.3,1896.92,6.3,107,65.3,3558,89.7,1779,92.15,32,73,20.79006008,50.24728156
120404,1,45.33475783,7,2106.84,12,103,68,3589,87.7,1795,86.3,28,81,20.9677072,50.27896608
120405,1,46.67666167,6.2,2464.2,10.1,102,60.5,7640,96.8,2547,90.07,36,98,20.91940421,50.21063816
120406,1,45.08076358,5.7,2163.55,11.7,97,70.8,0,77.8,7360,91.64,24,84,21.11741517,50.19328726
120407,1,45.53775744,6,2237.45,13.5,100,60.8,4438,90.2,1664,92.27,37,111,21.10822157,50.29805002
120501,1,52.65878267,6.5,2187.37,10.9,110,50.4,1774,63.8,7095,105.86,81,1206,21.16879859,49.66460909
120502,1,43.84011954,8.1,1848.34,10.4,104,64.5,4228,79.2,3382,93.67,42,172,21.21937411,49.73619191
120503,1,48.96572104,7.5,2377.99,9.2,97,71,4599,92.9,3066,103.93,36,185,20.94809275,49.7096452
120504,1,48.85736801,6.1,2252.63,11.4,102,65.1,8132,90.5,3253,101.3,52,158,21.13831763,49.65088495
120505,1,47.39486416,5.6,2104.23,12.8,105,63.9,3405,82.4,2270,92.17,36,102,21.30285505,49.66128059
120506,1,45.24720893,7.2,2169.72,11.3,98,66.3,4082,84.9,2721,98.97,36,145,21.05000757,49.69776974
120507,1,41.10446137,8.2,2091.93,10,98,70.1,4717,84.7,2359,97.88,34,125,21.08233586,49.73569331
120508,1,51.86467768,8.2,2256.63,7.1,99,69.4,5125,84.1,2563,96.36,79,104,21.0638951,49.57679927
120509,1,44.56261633,6.2,2476.09,13.9,99,65.4,4784,85.7,4784,89.06,55,25,21.28878855,49.55535879
120510,1,43.13605857,7.7,3758.74,8.2,96,61.5,6243,81.9,1561,103.09,83,22,21.16081017,49.49142594
120601,1,46.60825047,5.4,2043.16,3.4,102,57.4,3234,90.6,2587,94.23,76,152,19.65926092,50.01533238
120602,1,39.12242505,6.3,1919.69,2.5,104,57.7,2548,104.7,2548,97.57,54,122,20.26877316,50.10518554
120603,1,48.76678114,5.9,2001.34,3.4,97,60,8407,90.2,2102,112.93,64,118,19.97206593,50.22919267
120604,1,50.13467189,6,2012.72,3.3,101,61.1,10539,81.4,2635,94.36,65,155,19.72120876,50.21229062
120605,1,47.17298742,6.6,1821.92,3.3,104,57.5,13398,101.7,4466,76.72,62,166,20.11285421,50.15341327
120606,1,55.5890411,7.1,1785.16,5.3,110,57.9,7907,73.9,3163,97.65,83,227,19.61732002,50.13684902
120607,1,52.32788509,6.5,1840.25,3.5,105,54.7,5271,91.8,5271,93.08,76,219,19.75000293,50.04299462
120608,1,52.58815917,7.3,2299.54,2.5,101,57.8,0,110.1,2692,88.39,76,158,20.002548,50.15868577
120609,1,58.13980765,4.9,2580.94,3.8,106,56.8,5759,95.7,5759,91.9,98,264,19.89457802,49.94540982
120610,1,49.08202351,7.5,2109.69,3.3,99,60.3,3220,88.8,3220,89.74,77,129,19.87179592,50.22300706
120611,1,55.208717,7.6,2234.73,4.2,106,55.5,4149,73.7,5927,98.72,92,416,19.77798384,49.94843783
120612,1,47.4958418,8.1,2038.25,6.5,108,58.3,6809,80.6,3405,97.76,83,121,20.08749685,50.24948882
120613,1,50.71770335,7.6,2370.8,3.4,100,65.4,5855,84.3,2928,98.22,47,110,19.75471052,50.26170306
120614,1,52.37330218,7.2,2082.59,4.2,104,57,8749,87.4,4375,92.77,109,430,19.9594226,49.94204093
120615,1,58.1557377,6,10487.11,2.8,106,57.3,4803,107.8,2401,70.78,88,199,19.82708417,50.15493212
120616,1,60.58366185,6.7,2002.55,3.3,107,56.7,3792,95.3,5687,88.68,87,229,19.76305638,50.11908891
120617,1,61.07315447,5.5,2613.42,1.6,104,54.8,8113,114.2,5409,81.26,109,334,19.93675983,50.13903446
120701,1,59.01162791,9.7,2699.5,8.9,105,56.4,1476,78.4,7379,148.89,98,789,20.41384033,49.71382522
120702,1,55.7511328,6.4,2197.07,8.7,110,64.9,1886,85.6,7543,117.26,85,278,20.07583308,49.68243501
120703,1,45.58255108,7.2,2331.02,8.1,100,68.6,9311,86.1,3104,101.4,47,85,20.22021772,49.6978549
120704,1,47.64839442,9.9,2297.92,8.4,101,70.1,4033,83.9,1613,95.27,53,112,20.2355822,49.78467833
120705,1,47.05553485,7.4,2399.68,12.9,100,69,3667,82.2,2444,100.29,48,77,20.2960791,49.58974495
120706,1,60.90542522,5.7,2527.76,8.2,99,75.1,3760,87.9,3760,94.54,48,104,20.499267,49.75913877
